deck_A_loss,deck_B_loss,deck_C_loss,deck_D_loss,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,defining_variables.started,defining_variables.stopped,Instructions.started,key_instruct.started,Instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,time_instructions.started,key_instruct_3.started,time_instructions.stopped,key_instruct_3.keys,key_instruct_3.rt,key_instruct_3.duration,countdown.started,text_countdown.started,countdown.stopped,Task.started,current_total.started,deck_A.started,deck_B.started,deck_C.started,deck_D.started,deck_A_label.started,deck_B_label.started,deck_C_label.started,deck_D_label.started,mouse.started,Task.stopped,condition,reward,loss,total,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,gamble_result.started,text.started,gamble_result.stopped,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,6,0,6,0,0,1,1,7,245.1395429160002,,,,,,,,,,,,,,,,,,,245.12521508300006,245.1395429160002,245.1395429160002,245.1395429160002,245.1395429160002,245.1395429160002,245.1395429160002,245.1395429160002,245.1395429160002,245.1395429160002,0.007967916999859881,245.44822654100017,sufficient_time,50,0,1600,[0.5811111111111111],[0.16],[1],[0],[0],[0.308136167000157],['deck_D'],245.44882091599993,245.45709983300003,248.44148083300024,248.46051179100004,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,6,0,6,0,0,2,2,8,248.46051179100004,,,,,,,,,,,,,,,,,,,248.44184058300016,248.46051179100004,248.46051179100004,248.46051179100004,248.46051179100004,248.46051179100004,248.46051179100004,248.46051179100004,248.46051179100004,248.46051179100004,0.011868042000060086,248.8102320830003,sufficient_time,100,0,1700,[-0.22777777777777777],[0.07222222222222222],[1],[0],[0],[0.3491617919999044],['deck_B'],248.8107803329999,248.82407950000015,251.80832333300032,251.8303470830001,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,6,0,6,0,0,3,3,9,251.8303470830001,,,,,,,,,,,,,,,,,,,251.80876500000022,251.8303470830001,251.8303470830001,251.8303470830001,251.8303470830001,251.8303470830001,251.8303470830001,251.8303470830001,251.8303470830001,251.8303470830001,0.0032130409999808762,252.13168541599998,sufficient_time,100,0,1800,[-0.22444444444444445],[0.07222222222222222],[1],[0],[0],[0.31700579200014545],['deck_B'],252.13219316599998,252.141165,255.12512620799998,255.14528125000015,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,6,0,6,0,0,4,4,6,255.14528125000015,,,,,,,,,,,,,,,,,,,255.1255690410003,255.14528125000015,255.14528125000015,255.14528125000015,255.14528125000015,255.14528125000015,255.14528125000015,255.14528125000015,255.14528125000015,255.14528125000015,0.013264457999866863,255.44791483300014,sufficient_time,100,0,1900,[-0.20222222222222222],[0.10555555555555556],[1],[0],[0],[0.3019087079997007],['deck_B'],255.44844825000018,255.45743808299994,258.4420368750002,258.4633656660003,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,1250,50,250,6,0,6,0,0,5,5,0,258.4633656660003,,,,,,,,,,,,,,,,,,,258.4424911250003,258.4633656660003,258.4633656660003,258.4633656660003,258.4633656660003,258.4633656660003,258.4633656660003,258.4633656660003,258.4633656660003,258.4633656660003,0.015153583000028448,258.7695089160002,sufficient_time,100,1250,750,[-0.19555555555555557],[0.09555555555555556],[1],[0],[0],[0.3055432920000385],['deck_B'],258.77000275,258.77877208300015,261.76396079100004,261.7819421250001,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,6,0,6,0,0,6,6,5,261.7819421250001,,,,,,,,,,,,,,,,,,,261.7643239160002,261.7819421250001,261.7819421250001,261.7819421250001,261.7819421250001,261.7819421250001,261.7819421250001,261.7819421250001,261.7819421250001,261.7819421250001,0.01210795799988773,262.3271589579999,sufficient_time,100,0,850,[-0.20555555555555555],[0.07444444444444444],[1],[0],[0],[0.5446882920000462],['deck_B'],262.3276785830003,262.34100612500015,265.32543591600006,265.34717441600014,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,6,0,6,0,0,7,7,1,265.34717441600014,,,,,,,,,,,,,,,,,,,265.3258832910001,265.34717441600014,265.34717441600014,265.34717441600014,265.34717441600014,265.34717441600014,265.34717441600014,265.34717441600014,265.34717441600014,265.34717441600014,0.0028224160000718257,265.620629,sufficient_time,100,0,950,[-0.20555555555555555],[0.07444444444444444],[1],[0],[0],[0.2894845000000714],['deck_B'],265.6211242500003,265.6278940830002,268.6154407080003,268.6349072910002,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,6,0,6,0,0,8,8,2,268.6349072910002,,,,,,,,,,,,,,,,,,,268.615842833,268.6349072910002,268.6349072910002,268.6349072910002,268.6349072910002,268.6349072910002,268.6349072910002,268.6349072910002,268.6349072910002,268.6349072910002,-0.0009110420000979502,268.8867996250001,sufficient_time,100,0,1050,[-0.20555555555555555],[0.07444444444444444],[1],[0],[0],[0.26595454199969026],['deck_B'],268.8873041659999,268.90825837500006,271.891770875,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,6,0,6,0,0,9,9,4,271.91242525000007,,,,,,,,,,,,,,,,,,,271.8921652080003,271.91242525000007,271.91242525000007,271.91242525000007,271.91242525000007,271.91242525000007,271.91242525000007,271.91242525000007,271.91242525000007,271.91242525000007,0.009419874999821332,272.23225708300015,sufficient_time,100,0,1150,[-0.20555555555555555],[0.07444444444444444],[1],[0],[0],[0.3347861249999369],['deck_B'],272.23276450000003,272.24118320800017,275.22569991599994,275.25446812500013,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,7,0,7,0,0,0,0,7,275.25446812500013,,,,,,,,,,,,,,,,,,,275.2361530410003,275.25446812500013,275.25446812500013,275.25446812500013,275.25446812500013,275.25446812500013,275.25446812500013,275.25446812500013,275.25446812500013,275.25446812500013,0.006974541999625217,275.5313556660003,sufficient_time,50,0,1200,[0.20222222222222222],[0.051111111111111114],[1],[0],[0],[0.2910232089998317],['deck_C'],275.53225825000027,275.5407021660003,278.5258152910001,278.54616512500024,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,7,0,7,0,0,1,1,5,278.54616512500024,,,,,,,,,,,,,,,,,,,278.52627383300023,278.54616512500024,278.54616512500024,278.54616512500024,278.54616512500024,278.54616512500024,278.54616512500024,278.54616512500024,278.54616512500024,278.54616512500024,0.014080124999964028,278.8867439159999,sufficient_time,100,0,1300,[-0.21444444444444444],[0.06333333333333334],[1],[0],[0],[0.3400154579999253],['deck_B'],278.88725779100014,278.89579604100027,281.8819324159999,281.9019345830002,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,7,0,7,0,0,2,2,6,281.9019345830002,,,,,,,,,,,,,,,,,,,281.8823419999999,281.9019345830002,281.9019345830002,281.9019345830002,281.9019345830002,281.9019345830002,281.9019345830002,281.9019345830002,281.9019345830002,281.9019345830002,-0.00041162500019709114,282.182868375,sufficient_time,100,0,1400,[-0.21222222222222223],[0.06222222222222222],[1],[0],[0],[0.29525133300012385],['deck_B'],282.18338941599995,282.19130300000006,285.17548516600027,285.1960583750001,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,7,0,7,0,0,3,3,3,285.1960583750001,,,,,,,,,,,,,,,,,,,285.1759031659999,285.1960583750001,285.1960583750001,285.1960583750001,285.1960583750001,285.1960583750001,285.1960583750001,285.1960583750001,285.1960583750001,285.1960583750001,0.01284104100022887,285.45365970800003,sufficient_time,100,0,1500,[-0.21222222222222223],[0.06222222222222222],[1],[0],[0],[0.2570489169997927],['deck_B'],285.45417745800023,285.47486574999994,288.4587381250003,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,7,0,7,0,0,4,4,1,288.480175916,,,,,,,,,,,,,,,,,,,288.45918058300003,288.480175916,288.480175916,288.480175916,288.480175916,288.480175916,288.480175916,288.480175916,288.480175916,288.480175916,0.009591500000169617,288.78255445800005,sufficient_time,100,0,1600,[-0.21222222222222223],[0.06222222222222222],[1],[0],[0],[0.31810258399991653],['deck_B'],288.78305045800016,288.7917842500001,291.7761546659999,291.79692279100027,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,7,0,7,0,0,5,5,2,291.79692279100027,,,,,,,,,,,,,,,,,,,291.7765669999999,291.79692279100027,291.79692279100027,291.79692279100027,291.79692279100027,291.79692279100027,291.79692279100027,291.79692279100027,291.79692279100027,291.79692279100027,0.014045666999663808,292.1152240000001,sufficient_time,100,0,1700,[-0.20777777777777778],[0.052222222222222225],[1],[0],[0],[0.31776099999979124],['deck_B'],292.1157561250002,292.1249284999999,295.1093102079999,295.1270400829999,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,7,0,7,0,0,6,6,9,295.1270400829999,,,,,,,,,,,,,,,,,,,295.1096246249999,295.1270400829999,295.1270400829999,295.1270400829999,295.1270400829999,295.1270400829999,295.1270400829999,295.1270400829999,295.1270400829999,295.1270400829999,0.011441083000136132,295.43220195799995,sufficient_time,50,0,1750,[0.14],[0.10444444444444445],[1],[0],[0],[0.30461412500017104],['deck_C'],295.4327571660001,295.44158474999995,298.4261320830001,298.44534358300007,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,1250,50,250,7,0,7,0,0,7,7,0,298.44534358300007,,,,,,,,,,,,,,,,,,,298.426549666,298.44534358300007,298.44534358300007,298.44534358300007,298.44534358300007,298.44534358300007,298.44534358300007,298.44534358300007,298.44534358300007,298.44534358300007,0.01274483399993187,298.7485529579999,sufficient_time,100,1250,600,[-0.1322222222222222],[0.06111111111111111],[1],[0],[0],[0.302655749999758],['deck_B'],298.74910820800005,298.75786183300033,301.7423089580002,301.762041041,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,7,0,7,0,0,8,8,8,301.762041041,,,,,,,,,,,,,,,,,,,301.7427444160003,301.762041041,301.762041041,301.762041041,301.762041041,301.762041041,301.762041041,301.762041041,301.762041041,301.762041041,0.013090583000121114,302.48785120799994,sufficient_time,100,0,700,[-0.15],[0.06111111111111111],[1],[0],[0],[0.7252717920000578],['deck_B'],302.48834424999995,302.4959102500002,305.4822920830002,305.5007355830003,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,7,0,7,0,0,9,9,4,305.5007355830003,,,,,,,,,,,,,,,,,,,305.4827115000003,305.5007355830003,305.5007355830003,305.5007355830003,305.5007355830003,305.5007355830003,305.5007355830003,305.5007355830003,305.5007355830003,305.5007355830003,0.012568375000228116,309.04934270800004,sufficient_time,50,0,750,[0.5388888888888889],[0.14888888888888888],[1],[0],[0],[3.5479792079995605],['deck_D'],309.04987633300016,309.05848366600003,312.0431182080001,312.07251025000005,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,8,0,8,0,0,0,0,2,312.07251025000005,,,,,,,,,,,,,,,,,,,312.0543848330003,312.07251025000005,312.07251025000005,312.07251025000005,312.07251025000005,312.07251025000005,312.07251025000005,312.07251025000005,312.07251025000005,312.07251025000005,0.008172917000138114,312.371371791,sufficient_time,50,0,800,[0.54],[0.14777777777777779],[1],[0],[0],[0.31269491600005495],['deck_D'],312.3721932080002,312.37903095799993,315.36605983300024,315.384687708,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,8,0,8,0,0,1,1,3,315.384687708,,,,,,,,,,,,,,,,,,,315.36647491600024,315.384687708,315.384687708,315.384687708,315.384687708,315.384687708,315.384687708,315.384687708,315.384687708,315.384687708,0.012672708000081911,315.80457716599994,sufficient_time,50,0,850,[0.5411111111111111],[0.14666666666666667],[1],[0],[0],[0.4193288750002466],['deck_D'],315.8050978330002,315.8120429159999,318.7991260829999,318.8184571659999,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,8,0,8,0,0,2,2,7,318.8184571659999,,,,,,,,,,,,,,,,,,,318.7995275410003,318.8184571659999,318.8184571659999,318.8184571659999,318.8184571659999,318.8184571659999,318.8184571659999,318.8184571659999,318.8184571659999,318.8184571659999,0.013527082999644335,319.232448791,sufficient_time,50,0,900,[0.54],[0.14777777777777779],[1],[0],[0],[0.41338233299984495],['deck_D'],319.2329494159999,319.24229612499994,322.22611187500024,322.2460102499999,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,8,0,8,0,0,3,3,1,322.2460102499999,,,,,,,,,,,,,,,,,,,322.2265347910002,322.2460102499999,322.2460102499999,322.2460102499999,322.2460102499999,322.2460102499999,322.2460102499999,322.2460102499999,322.2460102499999,322.2460102499999,0.013218915999914316,322.5837098330003,sufficient_time,50,0,950,[0.5411111111111111],[0.14666666666666667],[1],[0],[0],[0.3371441250001226],['deck_D'],322.58420720799995,322.5921469160003,325.576785666,325.5960314580002,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,1250,50,250,8,0,8,0,0,4,4,0,325.5960314580002,,,,,,,,,,,,,,,,,,,325.5772017080003,325.5960314580002,325.5960314580002,325.5960314580002,325.5960314580002,325.5960314580002,325.5960314580002,325.5960314580002,325.5960314580002,325.5960314580002,0.011997916000382247,325.91708633300004,sufficient_time,50,250,750,[0.5411111111111111],[0.14555555555555555],[1],[0],[0],[0.3203918750000412],['deck_D'],325.91762070799996,325.92576654100003,328.9101103329999,328.930412791,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,8,0,8,0,0,5,5,6,328.930412791,,,,,,,,,,,,,,,,,,,328.9105369160002,328.930412791,328.930412791,328.930412791,328.930412791,328.930412791,328.930412791,328.930412791,328.930412791,328.930412791,0.01297675000023446,329.54951387500023,sufficient_time,50,0,800,[0.2833333333333333],[0.10222222222222223],[1],[0],[0],[0.6184745000000476],['deck_C'],329.55003975,329.558934875,332.5446715000003,332.5653581659999,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,8,0,8,0,0,6,6,9,332.5653581659999,,,,,,,,,,,,,,,,,,,332.54507812500015,332.5653581659999,332.5653581659999,332.5653581659999,332.5653581659999,332.5653581659999,332.5653581659999,332.5653581659999,332.5653581659999,332.5653581659999,-0.00012862499988841591,333.33861875,sufficient_time,50,0,850,[0.2833333333333333],[0.10222222222222223],[1],[0],[0],[0.7879881250000835],['deck_C'],333.3391180829999,333.34644100000014,336.332505375,336.3509113330001,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,8,0,8,0,0,7,7,5,336.3509113330001,,,,,,,,,,,,,,,,,,,336.3329181250001,336.3509113330001,336.3509113330001,336.3509113330001,336.3509113330001,336.3509113330001,336.3509113330001,336.3509113330001,336.3509113330001,336.3509113330001,0.011965457999849605,336.84935695800004,sufficient_time,50,0,900,[0.27444444444444444],[0.10333333333333333],[1],[0],[0],[0.4978482920000715],['deck_C'],336.8498938749999,336.8593433750002,339.84470112500003,339.86547904100007,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,8,0,8,0,0,8,8,8,339.86547904100007,,,,,,,,,,,,,,,,,,,339.84510075000026,339.86547904100007,339.86547904100007,339.86547904100007,339.86547904100007,339.86547904100007,339.86547904100007,339.86547904100007,339.86547904100007,339.86547904100007,-0.00026475000004211324,340.5716171250001,sufficient_time,50,0,950,[0.2511111111111111],[0.10555555555555556],[1],[0],[0],[0.721334874999684],['deck_C'],340.5721322909999,340.59317920800004,343.5779375410002,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,8,0,8,0,0,9,9,4,343.59857541600013,,,,,,,,,,,,,,,,,,,343.5783335410001,343.59857541600013,343.59857541600013,343.59857541600013,343.59857541600013,343.59857541600013,343.59857541600013,343.59857541600013,343.59857541600013,343.59857541600013,0.010724167000262241,344.0500107080002,sufficient_time,50,50,950,[0.2511111111111111],[0.10555555555555556],[1],[0],[0],[0.46638908300019466],['deck_C'],344.05052179099994,344.0591964580003,347.0434190410001,347.06973233300005,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,9,0,9,0,0,0,0,6,347.06973233300005,,,,,,,,,,,,,,,,,,,347.0546156250002,347.06973233300005,347.06973233300005,347.06973233300005,347.06973233300005,347.06973233300005,347.06973233300005,347.06973233300005,347.06973233300005,347.06973233300005,0.004162791999988258,347.711151125,sufficient_time,50,0,1000,[0.2511111111111111],[0.10555555555555556],[1],[0],[0],[0.6557653750001009],['deck_C'],347.712021541,347.72055379099993,350.71026725,350.7318113330002,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,9,0,9,0,0,1,1,3,350.7318113330002,,,,,,,,,,,,,,,,,,,350.71068137500015,350.7318113330002,350.7318113330002,350.7318113330002,350.7318113330002,350.7318113330002,350.7318113330002,350.7318113330002,350.7318113330002,350.7318113330002,0.00326858300013555,351.8779407910001,sufficient_time,50,50,1000,[0.2511111111111111],[0.10555555555555556],[1],[0],[0],[1.1619127500002833],['deck_C'],351.8784497910001,351.8863321250001,354.877102208,354.8936403749999,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,9,0,9,0,0,2,2,5,354.8936403749999,,,,,,,,,,,,,,,,,,,354.87751875000004,354.8936403749999,354.8936403749999,354.8936403749999,354.8936403749999,354.8936403749999,354.8936403749999,354.8936403749999,354.8936403749999,354.8936403749999,-0.0008627500001239241,358.62930600000027,sufficient_time,100,0,1100,[-0.16666666666666666],[0.06888888888888889],[1],[0],[0],[3.750955334000082],['deck_B'],358.62983862500005,358.6431708330001,361.62760425000033,361.64779145800003,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,9,0,9,0,0,3,3,4,361.64779145800003,,,,,,,,,,,,,,,,,,,361.6280418330002,361.64779145800003,361.64779145800003,361.64779145800003,361.64779145800003,361.64779145800003,361.64779145800003,361.64779145800003,361.64779145800003,361.64779145800003,0.0027021249998142594,362.133377916,sufficient_time,100,0,1200,[-0.16666666666666666],[0.06888888888888889],[1],[0],[0],[0.5001795000002858],['deck_B'],362.13388404100033,362.1434192500001,365.1276217499999,365.15162016600016,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,9,0,9,0,0,4,4,8,365.15162016600016,,,,,,,,,,,,,,,,,,,365.12806112499993,365.15162016600016,365.15162016600016,365.15162016600016,365.15162016600016,365.15162016600016,365.15162016600016,365.15162016600016,365.15162016600016,365.15162016600016,-0.0006027919998814468,365.66673658300033,sufficient_time,100,0,1300,[-0.5233333333333333],[0.04777777777777778],[1],[0],[0],[0.5328326659996492],['deck_A'],365.6672347910003,365.6765864160002,368.66116816600015,368.6807201249999,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,1250,50,250,9,0,9,0,0,5,5,0,368.6807201249999,,,,,,,,,,,,,,,,,,,368.66158829100004,368.6807201249999,368.6807201249999,368.6807201249999,368.6807201249999,368.6807201249999,368.6807201249999,368.6807201249999,368.6807201249999,368.6807201249999,0.013645250000081433,369.033477208,sufficient_time,100,1250,150,[-0.20666666666666667],[0.04],[1],[0],[0],[0.3521902079996835],['deck_B'],369.03397937499994,369.04325987500033,372.02787508300025,372.0473701660003,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,9,0,9,0,0,6,6,1,372.0473701660003,,,,,,,,,,,,,,,,,,,372.028278708,372.0473701660003,372.0473701660003,372.0473701660003,372.0473701660003,372.0473701660003,372.0473701660003,372.0473701660003,372.0473701660003,372.0473701660003,0.01357041700021,373.4170094159999,sufficient_time,100,250,0,[-0.6144444444444445],[0.04555555555555556],[1],[0],[0],[1.369040957999914],['deck_A'],373.4175641249999,373.4266471250003,376.4114055,376.4308148750001,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,9,0,9,0,0,7,7,7,376.4308148750001,,,,,,,,,,,,,,,,,,,376.4118386660002,376.4308148750001,376.4308148750001,376.4308148750001,376.4308148750001,376.4308148750001,376.4308148750001,376.4308148750001,376.4308148750001,376.4308148750001,0.013423708000118495,376.85612120800033,sufficient_time,50,0,50,[0.3022222222222222],[0.09888888888888889],[1],[0],[0],[0.4244050829997832],['deck_C'],376.85662137500003,376.86466391600015,379.85080291600025,379.8710872910001,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
0,0,0,0,9,0,9,0,0,8,8,9,379.8710872910001,,,,,,,,,,,,,,,,,,,379.8512205410002,379.8710872910001,379.8710872910001,379.8710872910001,379.8710872910001,379.8710872910001,379.8710872910001,379.8710872910001,379.8710872910001,379.8710872910001,-0.0008655829997223918,380.35597179100023,sufficient_time,50,0,100,[0.3022222222222222],[0.09888888888888889],[1],[0],[0],[0.4995498329999464],['deck_C'],380.35647533300016,380.376979958,383.361963458,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
250,0,50,0,9,0,9,0,0,9,9,2,383.3834676250003,,,,,,,,,,,,,,,,,,,383.36238787499997,383.3834676250003,383.3834676250003,383.3834676250003,383.3834676250003,383.3834676250003,383.3834676250003,383.3834676250003,383.3834676250003,383.3834676250003,0.010441500000069937,384.0228943750003,sufficient_time,50,0,150,[0.5244444444444445],[0.15888888888888889],[1],[0],[0],[0.655323457999657],['deck_D'],384.0233895000001,384.031378916,387.01776695800027,387.02765020800007,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pushkar,001,2024-04-09_08h26.10.966,IOWA_Gambling_Task_incase,2023.2.2,None,2024-04-09 08h26.22.322222 +0530,
